DATE,WITHDRAWAL_AMT,DEPOSIT_AMT
08-Jun-18,," 3,00,000.00 "
08-Jun-18,," 30,000.00 "
08-Jun-18,," 1,00,000.00 "
08-Jun-18,," 9,00,000.00 "
08-Jun-18,," 3,00,000.00 "
08-Jun-18,," 11,800.00 "
08-Jun-18,," 1,02,990.00 "
08-Jun-18,," 51,973.00 "
08-Jun-18,," 1,50,00,000.00 "
08-Jun-18,," 5,00,000.00 "
08-Jun-18,," 40,00,000.00 "
08-Jun-18," 20,00,000.00 ",
08-Jun-18," 1,00,00,000.00 ",
08-Jun-18," 1,00,00,000.00 ",
08-Jun-18,, 500.00 
08-Jun-18,," 11,800.00 "
08-Jun-18,," 1,30,00,000.00 "
08-Jun-18,," 3,00,000.00 "
08-Jun-18,," 2,00,000.00 "
08-Jun-18,," 5,50,000.00 "
08-Jun-18,," 8,000.00 "
08-Jun-18,," 69,00,000.00 "
08-Jun-18,," 60,000.00 "
08-Jun-18,," 65,193.00 "
08-Jun-18,," 70,550.00 "
08-Jun-18,," 2,10,000.00 "
08-Jun-18,," 60,005.00 "
08-Jun-18," 5,00,000.00 ",
08-Jun-18," 5,00,000.00 ",
08-Jun-18," 10,00,000.00 ",
08-Jun-18," 10,00,000.00 ",
08-Jun-18," 10,00,000.00 ",
08-Jun-18," 20,00,000.00 ",
08-Jun-18," 10,00,000.00 ",
08-Jun-18," 10,00,000.00 ",
08-Jun-18,," 1,80,000.00 "
08-Jun-18,," 17,19,000.00 "
08-Jun-18,," 2,00,000.00 "
08-Jun-18,," 50,00,000.00 "
08-Jun-18,," 5,00,000.00 "
08-Jun-18,," 9,77,000.00 "
08-Jun-18," 1,50,00,000.00 ",
08-Jun-18," 70,00,000.00 ",
08-Jun-18,," 3,24,800.00 "
11-Jun-18,," 9,00,000.00 "
11-Jun-18,," 2,00,000.00 "
11-Jun-18,," 1,00,00,000.00 "
11-Jun-18," 3,00,000.00 ",
11-Jun-18," 3,00,000.00 ",
11-Jun-18," 27,360.00 ",
11-Jun-18," 41,37,690.00 ",
11-Jun-18," 3,01,002.00 ",
11-Jun-18," 16,17,762.11 ",
11-Jun-18," 34,08,848.00 ",
11-Jun-18,," 16,209.00 "
11-Jun-18,," 3,01,002.00 "
11-Jun-18,," 70,070.00 "
11-Jun-18,," 10,00,000.00 "
11-Jun-18,," 53,973.00 "
11-Jun-18," 5,00,000.00 ",
11-Jun-18," 5,00,000.00 ",
11-Jun-18,," 1,00,000.00 "
11-Jun-18,," 85,000.00 "
11-Jun-18,," 11,800.00 "
11-Jun-18,," 11,800.00 "
11-Jun-18,," 11,800.00 "
11-Jun-18,," 92,00,000.00 "
11-Jun-18,," 1,50,00,000.00 "
11-Jun-18,," 1,50,00,000.00 "
11-Jun-18,," 1,50,00,000.00 "
11-Jun-18," 50,00,000.00 ",
11-Jun-18," 1,50,00,000.00 ",
11-Jun-18," 1,50,00,000.00 ",
11-Jun-18," 1,50,00,000.00 ",
11-Jun-18," 1,00,000.00 ",
11-Jun-18," 1,00,000.00 ",
11-Jun-18,," 80,550.00 "
11-Jun-18,," 11,800.00 "
11-Jun-18,," 2,00,065.00 "
11-Jun-18,," 2,50,000.00 "
11-Jun-18,," 54,444.00 "
11-Jun-18,," 8,000.00 "
11-Jun-18,," 5,000.00 "
11-Jun-18,," 30,000.00 "
11-Jun-18," 5,00,000.00 ",
11-Jun-18,," 50,000.00 "
11-Jun-18," 5,00,000.00 ",
11-Jun-18,," 1,50,00,000.00 "
11-Jun-18,," 8,00,000.00 "
11-Jun-18,," 1,00,000.00 "
11-Jun-18,," 30,00,000.00 "
11-Jun-18,," 1,05,00,000.00 "
11-Jun-18,," 20,00,000.00 "
11-Jun-18," 50,00,000.00 ",
11-Jun-18," 1,50,00,000.00 ",
11-Jun-18," 30,00,000.00 ",
11-Jun-18," 30,00,000.00 ",
11-Jun-18," 10,00,000.00 ",
11-Jun-18," 10,00,000.00 ",
11-Jun-18,," 5,30,000.00 "
11-Jun-18,," 11,800.00 "
12-Jun-18,," 9,00,000.00 "
12-Jun-18,," 48,275.00 "
12-Jun-18," 23,89,314.00 ",
12-Jun-18," 16,758.00 ",
12-Jun-18," 23,890.00 ",
12-Jun-18," 11,950.00 ",
12-Jun-18," 18,552.00 ",
12-Jun-18," 11,737.00 ",
12-Jun-18," 21,933.00 ",
12-Jun-18," 27,685.00 ",
12-Jun-18," 13,084.00 ",
12-Jun-18," 25,719.00 ",
12-Jun-18," 9,432.00 ",
12-Jun-18," 12,952.00 ",
12-Jun-18," 18,628.00 ",
12-Jun-18," 26,095.00 ",
12-Jun-18," 3,228.00 ",
12-Jun-18," 17,508.00 ",
12-Jun-18," 12,596.00 ",
12-Jun-18," 22,826.00 ",
12-Jun-18," 13,436.00 ",
12-Jun-18," 15,871.00 ",
12-Jun-18," 15,115.00 ",
12-Jun-18," 15,052.00 ",
12-Jun-18," 16,307.00 ",
12-Jun-18," 28,467.00 ",
12-Jun-18," 28,288.00 ",
12-Jun-18," 10,958.00 ",
12-Jun-18," 26,825.00 ",
12-Jun-18," 16,989.00 ",
12-Jun-18," 4,950.00 ",
12-Jun-18," 15,824.00 ",
12-Jun-18," 19,252.00 ",
12-Jun-18," 25,319.00 ",
12-Jun-18," 27,120.00 ",
12-Jun-18," 24,293.00 ",
12-Jun-18," 10,821.00 ",
12-Jun-18," 20,491.00 ",
12-Jun-18," 19,153.00 ",
12-Jun-18," 19,449.00 ",
12-Jun-18," 16,809.00 ",
12-Jun-18," 26,227.00 ",
12-Jun-18," 23,520.00 ",
12-Jun-18," 23,335.00 ",
12-Jun-18," 11,368.00 ",
12-Jun-18," 27,734.00 ",
12-Jun-18," 21,006.00 ",
12-Jun-18," 15,623.00 ",
12-Jun-18," 13,697.00 ",
12-Jun-18," 18,545.00 ",
12-Jun-18," 18,092.00 ",
12-Jun-18," 12,953.00 ",
12-Jun-18," 24,484.00 ",
12-Jun-18," 22,600.00 ",
12-Jun-18," 11,077.00 ",
12-Jun-18," 25,791.00 ",
12-Jun-18," 15,825.00 ",
12-Jun-18," 14,424.00 ",
12-Jun-18," 24,090.00 ",
12-Jun-18," 14,424.00 ",
12-Jun-18," 17,271.00 ",
12-Jun-18," 10,583.00 ",
12-Jun-18," 13,816.00 ",
12-Jun-18," 12,101.00 ",
12-Jun-18," 19,069.00 ",
12-Jun-18," 40,150.00 ",
12-Jun-18," 14,814.00 ",
12-Jun-18," 40,552.00 ",
12-Jun-18," 33,536.00 ",
12-Jun-18," 43,093.00 ",
12-Jun-18," 9,827.00 ",
12-Jun-18," 36,325.00 ",
12-Jun-18," 45,200.00 ",
12-Jun-18," 48,949.00 ",
12-Jun-18," 48,745.00 ",
12-Jun-18," 46,957.00 ",
12-Jun-18," 30,359.00 ",
12-Jun-18," 45,200.00 ",
12-Jun-18," 35,154.00 ",
12-Jun-18," 33,771.00 ",
12-Jun-18," 37,667.00 ",
12-Jun-18," 39,550.00 ",
12-Jun-18," 33,900.00 ",
12-Jun-18," 38,881.00 ",
12-Jun-18," 42,043.00 ",
12-Jun-18," 35,221.00 ",
12-Jun-18," 47,083.00 ",
12-Jun-18," 36,552.00 ",
12-Jun-18," 34,258.00 ",
12-Jun-18," 40,959.00 ",
12-Jun-18," 22,000.00 ",
12-Jun-18," 31,595.00 ",
12-Jun-18," 40,680.00 ",
12-Jun-18," 40,159.00 ",
12-Jun-18," 30,798.00 ",
12-Jun-18," 50,00,000.00 ",
12-Jun-18,," 3,23,318.00 "
12-Jun-18," 5,00,000.00 ",
12-Jun-18," 5,00,000.00 ",
12-Jun-18,," 1,000.00 "
12-Jun-18,," 1,50,00,000.00 "
12-Jun-18,," 85,00,000.00 "
12-Jun-18,," 40,000.00 "
12-Jun-18,," 60,666.00 "
12-Jun-18,," 1,02,475.00 "
12-Jun-18,," 11,800.00 "
12-Jun-18," 1,50,00,000.00 ",
12-Jun-18,," 11,800.00 "
12-Jun-18," 50,00,000.00 ",
12-Jun-18,," 30,000.00 "
12-Jun-18,," 40,099.00 "
12-Jun-18,," 91,00,000.00 "
12-Jun-18,," 35,00,000.00 "
12-Jun-18,," 2,32,507.00 "
12-Jun-18," 31,468.00 ",
12-Jun-18," 9,498.00 ",
12-Jun-18,," 2,00,000.00 "
12-Jun-18,," 25,00,000.00 "
12-Jun-18,," 17,00,000.00 "
12-Jun-18,," 2,36,500.00 "
12-Jun-18," 70,00,000.00 ",
12-Jun-18," 70,00,000.00 ",
12-Jun-18," 70,00,000.00 ",
13-Jun-18,," 9,00,000.00 "
13-Jun-18,," 28,00,000.00 "
13-Jun-18," 41,87,441.00 ",
13-Jun-18,," 10,000.00 "
13-Jun-18,," 45,000.00 "
13-Jun-18,," 77,308.00 "
13-Jun-18," 35,990.00 ",
13-Jun-18,," 5,50,000.00 "
13-Jun-18,," 11,800.00 "
13-Jun-18,," 11,800.00 "
13-Jun-18,," 11,800.00 "
13-Jun-18,," 11,800.00 "
13-Jun-18,," 11,800.00 "
13-Jun-18,," 11,800.00 "
13-Jun-18,," 11,800.00 "
13-Jun-18,," 25,000.00 "
13-Jun-18,," 1,50,00,000.00 "
13-Jun-18,," 1,05,00,000.00 "
13-Jun-18,," 54,798.00 "
13-Jun-18,," 71,250.00 "
13-Jun-18," 1,00,00,000.00 ",
13-Jun-18," 1,50,00,000.00 ",
13-Jun-18," 5,00,000.00 ",
13-Jun-18,," 25,000.00 "
13-Jun-18,," 51,111.00 "
13-Jun-18,," 1,20,090.00 "
13-Jun-18,," 5,000.00 "
13-Jun-18,," 45,145.00 "
13-Jun-18,," 70,00,000.00 "
13-Jun-18,," 10,00,000.00 "
13-Jun-18,," 50,000.00 "
13-Jun-18,," 31,000.00 "
13-Jun-18,," 2,00,000.00 "
13-Jun-18,," 18,00,000.00 "
13-Jun-18,," 13,95,000.00 "
13-Jun-18,," 73,00,000.00 "
13-Jun-18," 5,00,000.00 ",
13-Jun-18,," 3,32,500.00 "
13-Jun-18," 1,50,00,000.00 ",
13-Jun-18," 10,00,000.00 ",
13-Jun-18," 10,00,000.00 ",
14-Jun-18,," 9,00,000.00 "
14-Jun-18,," 5,00,000.00 "
14-Jun-18," 39,79,556.00 ",
14-Jun-18,," 96,037.00 "
14-Jun-18,," 47,250.00 "
14-Jun-18,," 10,00,000.00 "
14-Jun-18," 10,00,000.00 ",
14-Jun-18,," 2,00,000.00 "
14-Jun-18,," 3,00,000.00 "
14-Jun-18,," 1,15,000.00 "
14-Jun-18,," 50,000.00 "
14-Jun-18,," 1,50,00,000.00 "
14-Jun-18,," 79,00,000.00 "
14-Jun-18," 5,000.00 ",
14-Jun-18," 1,00,00,000.00 ",
14-Jun-18," 1,00,00,000.00 ",
14-Jun-18," 10,00,000.00 ",
14-Jun-18," 20,00,000.00 ",
14-Jun-18,," 1,99,474.00 "
14-Jun-18,," 3,50,000.00 "
14-Jun-18,," 52,00,000.00 "
14-Jun-18,," 24,000.00 "
14-Jun-18,," 2,00,000.00 "
14-Jun-18,," 5,00,000.00 "
14-Jun-18,," 68,888.00 "
14-Jun-18,," 1,00,150.00 "
14-Jun-18,," 2,81,233.00 "
14-Jun-18,," 11,800.00 "
14-Jun-18,," 5,00,000.00 "
14-Jun-18,," 10,00,000.00 "
14-Jun-18,," 1,70,00,000.00 "
14-Jun-18,," 10,00,000.00 "
14-Jun-18,," 61,00,000.00 "
14-Jun-18," 1,50,00,000.00 ",
14-Jun-18," 5,00,000.00 ",
14-Jun-18, 100.00 ,
14-Jun-18,," 1,98,500.00 "
15-Jun-18," 1,00,00,000.00 ",
15-Jun-18," 10,00,000.00 ",
15-Jun-18," 10,00,000.00 ",
15-Jun-18," 34,40,623.00 ",
15-Jun-18,," 3,09,000.00 "
15-Jun-18,," 60,000.00 "
15-Jun-18,," 1,00,000.00 "
15-Jun-18,," 67,212.25 "
15-Jun-18, 415.98 ,
15-Jun-18,," 38,88,313.10 "
15-Jun-18," 1,804.90 ",
15-Jun-18,," 11,800.00 "
15-Jun-18,," 2,00,000.00 "
15-Jun-18,," 95,475.00 "
15-Jun-18," 50,00,000.00 ",
15-Jun-18,," 50,000.00 "
15-Jun-18,," 1,50,00,000.00 "
15-Jun-18,," 40,00,000.00 "
15-Jun-18,," 40,00,000.00 "
15-Jun-18," 1,00,00,000.00 ",
15-Jun-18," 1,50,00,000.00 ",
15-Jun-18,," 50,150.00 "
15-Jun-18,," 3,50,000.00 "
15-Jun-18," 11,800.00 ",
15-Jun-18,," 50,00,000.00 "
15-Jun-18,," 20,00,000.00 "
15-Jun-18,," 55,666.00 "
15-Jun-18,," 10,000.00 "
15-Jun-18,," 1,51,500.00 "
15-Jun-18,," 30,000.00 "
15-Jun-18,," 10,00,000.00 "
15-Jun-18,," 10,00,000.00 "
15-Jun-18," 10,00,000.00 ",
15-Jun-18,," 63,00,000.00 "
15-Jun-18," 70,00,000.00 ",
15-Jun-18," 80,00,000.00 ",
15-Jun-18," 14,686.92 ",
15-Jun-18, 930.00 ,
15-Jun-18, 100.00 ,
15-Jun-18, 18.00 ,
16-Jun-18,," 1,00,160.00 "
16-Jun-18,," 1,20,199.00 "
18-Jun-18,," 9,00,000.00 "
18-Jun-18,," 50,000.00 "
18-Jun-18,," 42,937.00 "
18-Jun-18," 5,00,000.00 ",
18-Jun-18," 10,00,000.00 ",
18-Jun-18,," 85,00,000.00 "
18-Jun-18," 31,93,647.00 ",
18-Jun-18," 22,67,402.00 ",
18-Jun-18," 27,77,491.00 ",
18-Jun-18,," 60,000.00 "
18-Jun-18,," 2,00,000.00 "
18-Jun-18,," 1,20,000.00 "
18-Jun-18,," 1,50,150.00 "
18-Jun-18,," 99,400.00 "
18-Jun-18,," 6,00,000.00 "
18-Jun-18,," 20,60,991.26 "
18-Jun-18," 1,475.98 ",
18-Jun-18,," 2,00,000.00 "
18-Jun-18,," 3,00,000.00 "
18-Jun-18,," 30,000.00 "
18-Jun-18,," 1,90,000.00 "
18-Jun-18,," 1,50,00,000.00 "
18-Jun-18,," 50,00,000.00 "
18-Jun-18,," 50,00,000.00 "
18-Jun-18,," 40,00,000.00 "
18-Jun-18," 1,50,00,000.00 ",
18-Jun-18," 1,50,00,000.00 ",
18-Jun-18," 10,00,000.00 ",
18-Jun-18," 10,00,000.00 ",
18-Jun-18," 10,00,000.00 ",
18-Jun-18," 2,500.00 ",
18-Jun-18," 2,500.00 ",
18-Jun-18," 2,500.00 ",
18-Jun-18," 2,500.00 ",
18-Jun-18," 3,000.00 ",
18-Jun-18," 3,000.00 ",
18-Jun-18,," 40,040.00 "
18-Jun-18,," 72,00,000.00 "
18-Jun-18,," 5,25,174.00 "
18-Jun-18,," 1,50,00,000.00 "
18-Jun-18,," 65,00,000.00 "
18-Jun-18," 1,50,00,000.00 ",
18-Jun-18," 40,00,000.00 ",
18-Jun-18," 40,00,000.00 ",
18-Jun-18,," 2,500.00 "
18-Jun-18,," 10,00,000.00 "
18-Jun-18,," 1,50,00,000.00 "
18-Jun-18,," 40,00,000.00 "
18-Jun-18,," 17,00,000.00 "
18-Jun-18,," 2,500.00 "
18-Jun-18,," 36,00,000.00 "
18-Jun-18,," 2,29,000.00 "
18-Jun-18," 50,00,000.00 ",
18-Jun-18," 30,00,000.00 ",
18-Jun-18," 50,00,000.00 ",
19-Jun-18,," 45,823.00 "
19-Jun-18,," 50,000.00 "
19-Jun-18," 1,00,00,000.00 ",
19-Jun-18," 5,00,000.00 ",
19-Jun-18,," 1,50,000.00 "
19-Jun-18," 48,80,546.00 ",
19-Jun-18," 82,104.00 ",
19-Jun-18," 61,274.00 ",
19-Jun-18," 68,465.00 ",
19-Jun-18," 58,444.00 ",
19-Jun-18," 72,828.00 ",
19-Jun-18," 53,079.00 ",
19-Jun-18," 71,164.00 ",
19-Jun-18," 62,132.00 ",
19-Jun-18," 50,218.00 ",
19-Jun-18," 52,146.00 ",
19-Jun-18," 90,990.00 ",
19-Jun-18," 81,803.00 ",
19-Jun-18," 74,582.00 ",
19-Jun-18," 57,743.00 ",
